my,year,value_x,value_y,crisis,exch_usd
02/2014,2014,100.64452631578946,3.471,0,0.82
02/2014,2014,100.64452631578946,3.471,1,0.82
02/2014,2014,100.64452631578946,3.471,0,6.91
02/2014,2014,100.64452631578946,3.471,0,2.6556
02/2014,2014,100.64452631578946,3.471,0,1.1618
02/2014,2014,100.64452631578946,3.471,0,540.2825138
02/2014,2014,100.64452631578946,3.471,0,607.38
02/2014,2014,100.64452631578946,3.471,0,6.21
02/2014,2014,100.64452631578946,3.471,0,2388
02/2014,2014,100.64452631578946,3.471,0,540.085
02/2014,2014,100.64452631578946,3.471,0,0
02/2014,2014,100.64452631578946,3.471,1,6.1214
02/2014,2014,100.64452631578946,3.471,0,43.83
02/2014,2014,100.64452631578946,3.471,0,25000
02/2014,2014,100.64452631578946,3.471,0,7.15
02/2014,2014,100.64452631578946,3.471,0,8.745
02/2014,2014,100.64452631578946,3.471,0,0.82
02/2014,2014,100.64452631578946,3.471,1,0.8264
02/2014,2014,100.64452631578946,3.471,0,0.82
02/2014,2014,100.64452631578946,3.471,0,3.2
02/2014,2014,100.64452631578946,3.471,1,0.82
02/2014,2014,100.64452631578946,3.471,0,7.65
02/2014,2014,100.64452631578946,3.471,0,21.11
02/2014,2014,100.64452631578946,3.471,1,259.2061476
02/2014,2014,100.64452631578946,3.471,1,126.9369917
02/2014,2014,100.64452631578946,3.471,0,63.3315
02/2014,2014,100.64452631578946,3.471,0,12440
02/2014,2014,100.64452631578946,3.471,1,0.82
02/2014,2014,100.64452631578946,3.471,0,120.64
02/2014,2014,100.64452631578946,3.471,0,89.35
02/2014,2014,100.64452631578946,3.471,0,1099.2
02/2014,2014,100.64452631578946,3.471,0,3.496023143
02/2014,2014,100.64452631578946,3.471,0,31.7374584
02/2014,2014,100.64452631578946,3.471,0,14.718
02/2014,2014,100.64452631578946,3.471,0,8.82
02/2014,2014,100.64452631578946,3.471,0,1304
02/2014,2014,100.64452631578946,3.471,1,0.82
02/2014,2014,100.64452631578946,3.471,0,1.277675748
02/2014,2014,100.64452631578946,3.471,0,26.38
02/2014,2014,100.64452631578946,3.471,1,155.25
02/2014,2014,100.64452631578946,3.471,0,7.43
02/2014,2014,100.64452631578946,3.471,0,1
02/2014,2014,100.64452631578946,3.471,0,4616
02/2014,2014,100.64452631578946,3.471,0,2.986005054
02/2014,2014,100.64452631578946,3.471,0,44.62682445
02/2014,2014,100.64452631578946,3.471,0,3.5072
02/2014,2014,100.64452631578946,3.471,1,0.82
02/2014,2014,100.64452631578946,3.471,1,56.2584
02/2014,2014,100.64452631578946,3.471,0,1.3213
02/2014,2014,100.64452631578946,3.471,1,0.82
02/2014,2014,100.64452631578946,3.471,0,131
02/2014,2014,100.64452631578946,3.471,0,0.82
02/2014,2014,100.64452631578946,3.471,0,31.62
02/2014,2014,100.64452631578946,3.471,0,32.9640702
02/2014,2014,100.64452631578946,3.471,0,1.862411798
02/2014,2014,100.64452631578946,3.471,0,2.188542418
02/2014,2014,100.64452631578946,3.471,1,0.607729627
02/2014,2014,100.64452631578946,3.471,0,1.5573
02/2014,2014,100.64452631578946,3.471,0,24.33304796
02/2014,2014,100.64452631578946,3.471,0,6.2921
02/2014,2014,100.64452631578946,3.471,0,6.3856
02/2020,2020,50.560526315789474,2.6955,1,361.9
03/2011,2011,103.0568695652174,3.6165,0,76.0563
03/2011,2011,103.0568695652174,3.6165,0,95.272
03/2011,2011,103.0568695652174,3.6165,0,4.302
03/2011,2011,103.0568695652174,3.6165,0,0.984639622
03/2011,2011,103.0568695652174,3.6165,1,0.77
03/2011,2011,103.0568695652174,3.6165,1,0.77
03/2011,2011,103.0568695652174,3.6165,0,6.91
03/2011,2011,103.0568695652174,3.6165,0,1.8588
03/2011,2011,103.0568695652174,3.6165,0,1.0193
03/2011,2011,103.0568695652174,3.6165,0,506.9611253
03/2011,2011,103.0568695652174,3.6165,0,519.25
03/2011,2011,103.0568695652174,3.6165,0,6.2939
03/2011,2011,103.0568695652174,3.6165,0,1936
03/2011,2011,103.0568695652174,3.6165,0,503.9885
03/2011,2011,103.0568695652174,3.6165,0,0
03/2011,2011,103.0568695652174,3.6165,1,5.7456
03/2011,2011,103.0568695652174,3.6165,0,38.7915
03/2011,2011,103.0568695652174,3.6165,0,25000
03/2011,2011,103.0568695652174,3.6165,0,6.0169
03/2011,2011,103.0568695652174,3.6165,0,8.7475
03/2011,2011,103.0568695652174,3.6165,0,0.77
03/2011,2011,103.0568695652174,3.6165,1,0.7727
03/2011,2011,103.0568695652174,3.6165,0,0.77
03/2011,2011,103.0568695652174,3.6165,0,1.551
03/2011,2011,103.0568695652174,3.6165,1,0.77
03/2011,2011,103.0568695652174,3.6165,0,7.80661
03/2011,2011,103.0568695652174,3.6165,0,19.05
03/2011,2011,103.0568695652174,3.6165,1,240.68
03/2011,2011,103.0568695652174,3.6165,1,122.71
03/2011,2011,103.0568695652174,3.6165,0,53.26
03/2011,2011,103.0568695652174,3.6165,0,9068
03/2011,2011,103.0568695652174,3.6165,1,0.77
03/2011,2011,103.0568695652174,3.6165,0,77.72
03/2011,2011,103.0568695652174,3.6165,0,85.0681
03/2011,2011,103.0568695652174,3.6165,0,1151.8
03/2011,2011,103.0568695652174,3.6165,0,3.177
03/2011,2011,103.0568695652174,3.6165,0,29.33
03/2011,2011,103.0568695652174,3.6165,0,13.9904
03/2011,2011,103.0568695652174,3.6165,0,8.5772
03/2011,2011,103.0568695652174,3.6165,0,5.6152
03/2011,2011,103.0568695652174,3.6165,1,0.77
03/2011,2011,103.0568695652174,3.6165,0,1.296512382
03/2011,2011,103.0568695652174,3.6165,0,22.9767
03/2011,2011,103.0568695652174,3.6165,1,158.267
03/2011,2011,103.0568695652174,3.6165,0,5.99
03/2011,2011,103.0568695652174,3.6165,0,1
03/2011,2011,103.0568695652174,3.6165,0,4439.905
03/2011,2011,103.0568695652174,3.6165,0,2.696
03/2011,2011,103.0568695652174,3.6165,0,43.928
03/2011,2011,103.0568695652174,3.6165,0,3.4174
03/2011,2011,103.0568695652174,3.6165,1,0.77
03/2011,2011,103.0568695652174,3.6165,1,32.1961
03/2011,2011,103.0568695652174,3.6165,0,1.3007
03/2011,2011,103.0568695652174,3.6165,0,8.1429
03/2011,2011,103.0568695652174,3.6165,1,0.77
03/2011,2011,103.0568695652174,3.6165,0,113.9013
03/2011,2011,103.0568695652174,3.6165,0,0.77
03/2011,2011,103.0568695652174,3.6165,0,30.27
03/2011,2011,103.0568695652174,3.6165,0,31.6912
03/2011,2011,103.0568695652174,3.6165,0,1.4993
03/2011,2011,103.0568695652174,3.6165,0,1.674954552
03/2011,2011,103.0568695652174,3.6165,1,0.624140836
03/2011,2011,103.0568695652174,3.6165,0,1.5535
03/2011,2011,103.0568695652174,3.6165,0,19.898
03/2011,2011,103.0568695652174,3.6165,0,4.29465
03/2011,2011,103.0568695652174,3.6165,0,5.11398
03/2011,2011,103.0568695652174,3.6165,0,361.9
03/2012,2012,106.24890909090912,3.88075,0,78.1025
03/2012,2012,106.24890909090912,3.88075,0,95.82588521
03/2012,2012,106.24890909090912,3.88075,0,4.915
03/2012,2012,106.24890909090912,3.88075,0,0.961076406
03/2012,2012,106.24890909090912,3.88075,0,0.76
03/2012,2012,106.24890909090912,3.88075,1,0.76
03/2012,2012,106.24890909090912,3.88075,0,6.91
03/2012,2012,106.24890909090912,3.88075,0,2.0429
03/2012,2012,106.24890909090912,3.88075,0,0.9921
03/2012,2012,106.24890909090912,3.88075,0,497.1631044
03/2012,2012,106.24890909090912,3.88075,0,478.26
03/2012,2012,106.24890909090912,3.88075,0,6.2301
03/2012,2012,106.24890909090912,3.88075,0,1766
03/2012,2012,106.24890909090912,3.88075,0,511.384
03/2012,2012,106.24890909090912,3.88075,0,0
03/2012,2012,106.24890909090912,3.88075,1,5.6591
03/2012,2012,106.24890909090912,3.88075,0,40.3645
03/2012,2012,106.24890909090912,3.88075,0,25000
03/2012,2012,106.24890909090912,3.88075,0,6.3057
03/2012,2012,106.24890909090912,3.88075,0,8.7475
03/2012,2012,106.24890909090912,3.88075,0,0.76
03/2012,2012,106.24890909090912,3.88075,1,0.7577
03/2012,2012,106.24890909090912,3.88075,0,0.76
03/2012,2012,106.24890909090912,3.88075,0,1.88
03/2012,2012,106.24890909090912,3.88075,1,0.76
03/2012,2012,106.24890909090912,3.88075,0,7.89494
03/2012,2012,106.24890909090912,3.88075,0,19.96
03/2012,2012,106.24890909090912,3.88075,1,220.93
03/2012,2012,106.24890909090912,3.88075,1,128.99
03/2012,2012,106.24890909090912,3.88075,0,54.7773
03/2012,2012,106.24890909090912,3.88075,0,9670
03/2012,2012,106.24890909090912,3.88075,1,0.76
03/2012,2012,106.24890909090912,3.88075,0,86.55
03/2012,2012,106.24890909090912,3.88075,0,86.0008
03/2012,2012,106.24890909090912,3.88075,0,1070.6
03/2012,2012,106.24890909090912,3.88075,0,3.05825
03/2012,2012,106.24890909090912,3.88075,0,30.52
03/2012,2012,106.24890909090912,3.88075,0,13.0101
03/2012,2012,106.24890909090912,3.88075,0,8.4335
03/2012,2012,106.24890909090912,3.88075,0,855
03/2012,2012,106.24890909090912,3.88075,1,0.76
03/2012,2012,106.24890909090912,3.88075,0,1.219066195
03/2012,2012,106.24890909090912,3.88075,0,24.1255
03/2012,2012,106.24890909090912,3.88075,1,155.27
03/2012,2012,106.24890909090912,3.88075,0,5.57
03/2012,2012,106.24890909090912,3.88075,0,1
03/2012,2012,106.24890909090912,3.88075,0,4288.8
03/2012,2012,106.24890909090912,3.88075,0,2.55
03/2012,2012,106.24890909090912,3.88075,0,41.192
03/2012,2012,106.24890909090912,3.88075,0,3.0996
03/2012,2012,106.24890909090912,3.88075,1,0.76
03/2012,2012,106.24890909090912,3.88075,1,30.3727
03/2012,2012,106.24890909090912,3.88075,0,1.2235
03/2012,2012,106.24890909090912,3.88075,0,8.50115
03/2012,2012,106.24890909090912,3.88075,1,0.76
03/2012,2012,106.24890909090912,3.88075,0,127.16
03/2012,2012,106.24890909090912,3.88075,0,0.76
03/2012,2012,106.24890909090912,3.88075,0,29.045
03/2012,2012,106.24890909090912,3.88075,0,30.6316
03/2012,2012,106.24890909090912,3.88075,0,1.5506
03/2012,2012,106.24890909090912,3.88075,0,1.796000944
03/2012,2012,106.24890909090912,3.88075,1,0.633046989
03/2012,2012,106.24890909090912,3.88075,0,1.6251
03/2012,2012,106.24890909090912,3.88075,0,19.399
03/2012,2012,106.24890909090912,3.88075,0,4.29465
03/2012,2012,106.24890909090912,3.88075,0,5.1466133
03/2012,2012,106.24890909090912,3.88075,0,361.9
03/2013,2013,93.0005,3.78425,0,78.1487013
03/2013,2013,93.0005,3.78425,0,97.56
03/2013,2013,93.0005,3.78425,0,6.517
03/2013,2013,93.0005,3.78425,0,1.128
03/2013,2013,93.0005,3.78425,0,0.73
03/2013,2013,93.0005,3.78425,1,0.73
03/2013,2013,93.0005,3.78425,0,6.91
03/2013,2013,93.0005,3.78425,0,2.3538
03/2013,2013,93.0005,3.78425,0,1.062
03/2013,2013,93.0005,3.78425,0,475.6413603
03/2013,2013,93.0005,3.78425,0,525.3
03/2013,2013,93.0005,3.78425,0,6.0537
03/2013,2013,93.0005,3.78425,0,1929
03/2013,2013,93.0005,3.78425,0,500.635
03/2013,2013,93.0005,3.78425,0,0
03/2013,2013,93.0005,3.78425,1,5.4127
03/2013,2013,93.0005,3.78425,0,42.85
03/2013,2013,93.0005,3.78425,0,25000
03/2013,2013,93.0005,3.78425,0,6.94
03/2013,2013,93.0005,3.78425,0,8.7475
03/2013,2013,93.0005,3.78425,0,0.73
03/2013,2013,93.0005,3.78425,1,0.7274
03/2013,2013,93.0005,3.78425,0,0.73
03/2013,2013,93.0005,3.78425,0,2.2
03/2013,2013,93.0005,3.78425,1,0.73
03/2013,2013,93.0005,3.78425,0,7.85
03/2013,2013,93.0005,3.78425,0,20.6
03/2013,2013,93.0005,3.78425,1,216.1902597
03/2013,2013,93.0005,3.78425,1,115.55
03/2013,2013,93.0005,3.78425,0,61.897
03/2013,2013,93.0005,3.78425,0,12189
03/2013,2013,93.0005,3.78425,1,0.73
03/2013,2013,93.0005,3.78425,0,105.3
03/2013,2013,93.0005,3.78425,0,86.31
03/2013,2013,93.0005,3.78425,0,1055.4
03/2013,2013,93.0005,3.78425,0,3.294006494
03/2013,2013,93.0005,3.78425,0,30.12512987
03/2013,2013,93.0005,3.78425,0,13.0765
03/2013,2013,93.0005,3.78425,0,8.15
03/2013,2013,93.0005,3.78425,0,988
03/2013,2013,93.0005,3.78425,1,0.73
03/2013,2013,93.0005,3.78425,0,1.22488961
03/2013,2013,93.0005,3.78425,0,25.33
03/2013,2013,93.0005,3.78425,1,155.2
03/2013,2013,93.0005,3.78425,0,6.08
03/2013,2013,93.0005,3.78425,0,1
03/2013,2013,93.0005,3.78425,0,4524
03/2013,2013,93.0005,3.78425,0,2.79
03/2013,2013,93.0005,3.78425,0,44.56428571
03/2013,2013,93.0005,3.78425,0,3.012
03/2013,2013,93.0005,3.78425,1,0.73
03/2013,2013,93.0005,3.78425,1,32.7292
03/2013,2013,93.0005,3.78425,0,1.2653
03/2013,2013,93.0005,3.78425,0,10.48985
03/2013,2013,93.0005,3.78425,1,0.73
03/2013,2013,93.0005,3.78425,0,130.75
03/2013,2013,93.0005,3.78425,0,0.73
03/2013,2013,93.0005,3.78425,0,29.815
03/2013,2013,93.0005,3.78425,0,32.93402597
03/2013,2013,93.0005,3.78425,0,1.653095696
03/2013,2013,93.0005,3.78425,0,1.903768242
03/2013,2013,93.0005,3.78425,1,0.639660578
03/2013,2013,93.0005,3.78425,0,1.6556
03/2013,2013,93.0005,3.78425,0,21.38902597
03/2013,2013,93.0005,3.78425,0,6.2921
03/2013,2013,93.0005,3.78425,0,5.52
03/2013,2013,93.0005,3.78425,0,361.9
03/2014,2014,100.43457142857145,3.6275999999999997,0,87.9706983
03/2014,2014,100.43457142857145,3.6275999999999997,0,101.49
03/2014,2014,100.43457142857145,3.6275999999999997,0,8.5402
03/2014,2014,100.43457142857145,3.6275999999999997,0,1.22
03/2014,2014,100.43457142857145,3.6275999999999997,0,0.82
03/2014,2014,100.43457142857145,3.6275999999999997,1,0.82
03/2014,2014,100.43457142857145,3.6275999999999997,0,6.91
03/2014,2014,100.43457142857145,3.6275999999999997,0,2.6556
03/2014,2014,100.43457142857145,3.6275999999999997,0,1.1618
03/2014,2014,100.43457142857145,3.6275999999999997,0,540.2825138
03/2014,2014,100.43457142857145,3.6275999999999997,0,607.38
03/2014,2014,100.43457142857145,3.6275999999999997,0,6.21
03/2014,2014,100.43457142857145,3.6275999999999997,0,2388
03/2014,2014,100.43457142857145,3.6275999999999997,0,540.085
03/2014,2014,100.43457142857145,3.6275999999999997,0,0
03/2014,2014,100.43457142857145,3.6275999999999997,1,6.1214
03/2014,2014,100.43457142857145,3.6275999999999997,0,43.83
03/2014,2014,100.43457142857145,3.6275999999999997,0,25000
03/2014,2014,100.43457142857145,3.6275999999999997,0,7.15
03/2014,2014,100.43457142857145,3.6275999999999997,0,8.745
03/2014,2014,100.43457142857145,3.6275999999999997,0,0.82
03/2014,2014,100.43457142857145,3.6275999999999997,1,0.8264
03/2014,2014,100.43457142857145,3.6275999999999997,0,0.82
03/2014,2014,100.43457142857145,3.6275999999999997,0,3.2
03/2014,2014,100.43457142857145,3.6275999999999997,1,0.82
03/2014,2014,100.43457142857145,3.6275999999999997,0,7.65
03/2014,2014,100.43457142857145,3.6275999999999997,0,21.11
03/2014,2014,100.43457142857145,3.6275999999999997,1,259.2061476
03/2014,2014,100.43457142857145,3.6275999999999997,1,126.9369917
03/2014,2014,100.43457142857145,3.6275999999999997,0,63.3315
03/2014,2014,100.43457142857145,3.6275999999999997,0,12440
03/2014,2014,100.43457142857145,3.6275999999999997,1,0.82
03/2014,2014,100.43457142857145,3.6275999999999997,0,120.64
03/2014,2014,100.43457142857145,3.6275999999999997,0,89.35
03/2014,2014,100.43457142857145,3.6275999999999997,0,1099.2
03/2014,2014,100.43457142857145,3.6275999999999997,0,3.496023143
03/2014,2014,100.43457142857145,3.6275999999999997,0,31.7374584
03/2014,2014,100.43457142857145,3.6275999999999997,0,14.718
03/2014,2014,100.43457142857145,3.6275999999999997,0,8.82
03/2014,2014,100.43457142857145,3.6275999999999997,0,1304
03/2014,2014,100.43457142857145,3.6275999999999997,1,0.82
03/2014,2014,100.43457142857145,3.6275999999999997,0,1.277675748
03/2014,2014,100.43457142857145,3.6275999999999997,0,26.38
03/2014,2014,100.43457142857145,3.6275999999999997,1,155.25
03/2014,2014,100.43457142857145,3.6275999999999997,0,7.43
03/2014,2014,100.43457142857145,3.6275999999999997,0,1
03/2014,2014,100.43457142857145,3.6275999999999997,0,4616
03/2014,2014,100.43457142857145,3.6275999999999997,0,2.986005054
03/2014,2014,100.43457142857145,3.6275999999999997,0,44.62682445
03/2014,2014,100.43457142857145,3.6275999999999997,0,3.5072
03/2014,2014,100.43457142857145,3.6275999999999997,1,0.82
03/2014,2014,100.43457142857145,3.6275999999999997,1,56.2584
03/2014,2014,100.43457142857145,3.6275999999999997,0,1.3213
03/2014,2014,100.43457142857145,3.6275999999999997,1,0.82
03/2014,2014,100.43457142857145,3.6275999999999997,0,131
03/2014,2014,100.43457142857145,3.6275999999999997,0,0.82
03/2014,2014,100.43457142857145,3.6275999999999997,0,31.62
03/2014,2014,100.43457142857145,3.6275999999999997,0,32.9640702
03/2014,2014,100.43457142857145,3.6275999999999997,0,1.862411798
03/2014,2014,100.43457142857145,3.6275999999999997,0,2.188542418
03/2014,2014,100.43457142857145,3.6275999999999997,1,0.607729627
03/2014,2014,100.43457142857145,3.6275999999999997,0,1.5573
03/2014,2014,100.43457142857145,3.6275999999999997,0,24.33304796
03/2014,2014,100.43457142857145,3.6275999999999997,0,6.2921
03/2014,2014,100.43457142857145,3.6275999999999997,0,6.3856
03/2020,2020,30.48336363636364,2.5034,1,361.9
04/2010,2010,84.28925000000001,2.92125,0,74.9437
04/2010,2010,84.28925000000001,2.92125,0,92.643
04/2010,2010,84.28925000000001,2.92125,0,3.969
04/2010,2010,84.28925000000001,2.92125,0,0.983961429
04/2010,2010,84.28925000000001,2.92125,1,0.75
04/2010,2010,84.28925000000001,2.92125,1,0.75
04/2010,2010,84.28925000000001,2.92125,0,6.99
04/2010,2010,84.28925000000001,2.92125,0,1.6858
04/2010,2010,84.28925000000001,2.92125,0,0.9967
04/2010,2010,84.28925000000001,2.92125,0,490.9122886
04/2010,2010,84.28925000000001,2.92125,0,467.75
04/2010,2010,84.28925000000001,2.92125,0,6.59
04/2010,2010,84.28925000000001,2.92125,0,1915
04/2010,2010,84.28925000000001,2.92125,0,507.7441
04/2010,2010,84.28925000000001,2.92125,0,0
04/2010,2010,84.28925000000001,2.92125,1,5.6133
04/2010,2010,84.28925000000001,2.92125,0,37.9266
04/2010,2010,84.28925000000001,2.92125,0,25000
04/2010,2010,84.28925000000001,2.92125,0,5.7926
04/2010,2010,84.28925000000001,2.92125,0,8.7475
04/2010,2010,84.28925000000001,2.92125,0,0.75
04/2010,2010,84.28925000000001,2.92125,1,0.7473
04/2010,2010,84.28925000000001,2.92125,1,0.75
04/2010,2010,84.28925000000001,2.92125,0,1.474
04/2010,2010,84.28925000000001,2.92125,1,0.75
04/2010,2010,84.28925000000001,2.92125,0,8.01604
04/2010,2010,84.28925000000001,2.92125,0,18.8951
04/2010,2010,84.28925000000001,2.92125,1,208.65
04/2010,2010,84.28925000000001,2.92125,1,115.05
04/2010,2010,84.28925000000001,2.92125,0,44.81
04/2010,2010,84.28925000000001,2.92125,0,8991
04/2010,2010,84.28925000000001,2.92125,1,0.75
04/2010,2010,84.28925000000001,2.92125,0,81.45
04/2010,2010,84.28925000000001,2.92125,0,80.75194444
04/2010,2010,84.28925000000001,2.92125,0,1134.8
04/2010,2010,84.28925000000001,2.92125,0,3.0835
04/2010,2010,84.28925000000001,2.92125,0,30.39
04/2010,2010,84.28925000000001,2.92125,0,12.3571
04/2010,2010,84.28925000000001,2.92125,0,8.3569
04/2010,2010,84.28925000000001,2.92125,0,5.5802
04/2010,2010,84.28925000000001,2.92125,1,0.75
04/2010,2010,84.28925000000001,2.92125,0,1.297690112
04/2010,2010,84.28925000000001,2.92125,0,21.8825
04/2010,2010,84.28925000000001,2.92125,1,150.6617
04/2010,2010,84.28925000000001,2.92125,0,5.86
04/2010,2010,84.28925000000001,2.92125,0,1
04/2010,2010,84.28925000000001,2.92125,0,4573.75
04/2010,2010,84.28925000000001,2.92125,0,2.8085
04/2010,2010,84.28925000000001,2.92125,0,43.885
04/2010,2010,84.28925000000001,2.92125,0,2.9641
04/2010,2010,84.28925000000001,2.92125,1,0.75
04/2010,2010,84.28925000000001,2.92125,0,3.2045
04/2010,2010,84.28925000000001,2.92125,1,30.4769
04/2010,2010,84.28925000000001,2.92125,0,1.2875
04/2010,2010,84.28925000000001,2.92125,0,6.6316
04/2010,2010,84.28925000000001,2.92125,1,0.75
04/2010,2010,84.28925000000001,2.92125,0,110.953
04/2010,2010,84.28925000000001,2.92125,1,0.75
04/2010,2010,84.28925000000001,2.92125,0,29.165
04/2010,2010,84.28925000000001,2.92125,0,30.1513
04/2010,2010,84.28925000000001,2.92125,0,1.4379
04/2010,2010,84.28925000000001,2.92125,0,1.50284863
04/2010,2010,84.28925000000001,2.92125,1,0.647179346
04/2010,2010,84.28925000000001,2.92125,1,1.5599
04/2010,2010,84.28925000000001,2.92125,0,20.094
04/2010,2010,84.28925000000001,2.92125,1,2.5968
04/2010,2010,84.28925000000001,2.92125,0,4.7899
04/2010,2010,84.28925000000001,2.92125,0,378.2
04/2011,2011,110.07789999999997,3.8455000000000004,0,76.0563
04/2011,2011,110.07789999999997,3.8455000000000004,0,95.272
04/2011,2011,110.07789999999997,3.8455000000000004,0,4.302
04/2011,2011,110.07789999999997,3.8455000000000004,0,0.984639622
04/2011,2011,110.07789999999997,3.8455000000000004,1,0.77
04/2011,2011,110.07789999999997,3.8455000000000004,1,0.77
04/2011,2011,110.07789999999997,3.8455000000000004,0,6.91
04/2011,2011,110.07789999999997,3.8455000000000004,0,1.8588
04/2011,2011,110.07789999999997,3.8455000000000004,0,1.0193
04/2011,2011,110.07789999999997,3.8455000000000004,0,506.9611253
04/2011,2011,110.07789999999997,3.8455000000000004,0,519.25
04/2011,2011,110.07789999999997,3.8455000000000004,0,6.2939
04/2011,2011,110.07789999999997,3.8455000000000004,0,1936
04/2011,2011,110.07789999999997,3.8455000000000004,0,503.9885
04/2011,2011,110.07789999999997,3.8455000000000004,0,0
04/2011,2011,110.07789999999997,3.8455000000000004,1,5.7456
04/2011,2011,110.07789999999997,3.8455000000000004,0,38.7915
